aor,count,average_length_in_program,filename,fiscal_year
TR,1446,1280.1362378976487,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
Baltimore,2653,753.8801356954391,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
GPS,1599,613.7485928705441,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
SmartLINK,132,748.5984848484849,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
TR,922,997.6626898047722,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
Boston,1552,509.42590206185565,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
GPS,725,384.7931034482759,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
SmartLINK,685,565.2189781021898,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
TR,142,876.612676056338,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
Buffalo,423,1323.1867612293145,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
GPS,64,392.609375,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
SmartLINK,10,689.6,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
TR,349,1511.9914040114613,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
Chicago,6510,1040.6095238095238,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
GPS,2107,632.5230185097295,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
SmartLINK,1930,991.899481865285,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
TR,2473,1426.3145976546705,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
Dallas,1015,710.375369458128,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
GPS,644,544.1319875776397,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
SmartLINK,180,852.0777777777778,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
TR,191,1137.3612565445026,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
Denver,1414,1399.4144271570015,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
GPS,162,542.0493827160494,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
SmartLINK,461,1054.0368763557483,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
TR,791,1776.2945638432363,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
Detroit,7774,981.5622588114227,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
GPS,455,675.7494505494506,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
SmartLINK,4652,760.2762252794497,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
TR,2667,1419.7202849643795,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
El Paso,1119,816.5728328865058,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
GPS,388,117.79123711340206,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
SmartLINK,112,879.5892857142857,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
TR,619,1243.1793214862682,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
Houston,2770,645.8765342960289,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
GPS,2132,495.9146341463415,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
SmartLINK,590,1094.8508474576272,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
TR,48,1788.0416666666667,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
Los Angeles,10224,962.7939162754303,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
GPS,3566,639.7436904094224,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
SmartLINK,842,947.20783847981,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
TR,5816,1163.1241403026136,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
Miami,6054,438.8597621407334,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
GPS,4412,385.16885766092474,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
SmartLINK,1514,572.1492734478203,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
TR,128,712.953125,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
New Orleans,2866,717.4399860432659,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
GPS,1572,551.9332061068702,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
SmartLINK,973,849.1500513874614,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
TR,321,1128.7258566978194,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
New York,3655,738.3482900136798,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
GPS,1601,466.01249219237974,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
SmartLINK,449,659.0801781737193,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
TR,1605,1032.1806853582555,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
Newark,6970,1024.0635581061692,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
GPS,1083,479.6306555863343,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
SmartLINK,3770,905.7575596816976,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
TR,2117,1513.262635805385,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
Philadelphia,2085,685.9251798561152,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
GPS,371,459.2021563342318,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
SmartLINK,1312,700.217225609756,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
TR,402,848.5199004975125,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
Phoenix,1261,267.3957176843775,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
GPS,1029,178.30709426627794,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
SmartLINK,209,650.6507177033493,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
TR,23,770.5217391304348,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
Salt Lake City,3019,972.442199403776,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
GPS,290,625.0379310344828,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
SmartLINK,2213,951.0510619069137,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
TR,516,1259.4302325581396,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
San Antonio,1796,469.7989977728285,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
GPS,713,248.82608695652175,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
SmartLINK,341,773.8475073313783,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
TR,742,542.4043126684636,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
San Diego,2835,882.3495590828924,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
GPS,823,483.02308626974485,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
SmartLINK,1191,852.5415617128464,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
TR,821,1325.890377588307,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
San Francisco,10562,1071.1748721832987,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
GPS,3760,669.4085106382979,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
SmartLINK,1249,891.7990392313851,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
TR,5553,1383.5613182063748,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
Seattle,3881,958.8559649574852,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
GPS,865,578.9294797687861,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
SmartLINK,1435,811.9958188153311,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
TR,1581,1300.0202403542062,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
St Paul,2208,1183.6625905797102,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
GPS,313,603.5079872204473,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
SmartLINK,911,966.1635565312843,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
TR,984,1569.5670731707316,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
Washington DC,2853,620.1931300385559,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
GPS,1059,528.5155807365439,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
SmartLINK,1500,648.6393333333333,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
TR,294,805.2857142857143,20210305071417-FY21_detention-stats.xlsx,ATD FY21 YTD
Total,89115,882.6197048757224,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
Atlanta,2838,971.7329105003523,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
GPS,812,583.481527093596,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
SmartLINK,584,720.056506849315,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
TR,1442,1292.2871012482663,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
Baltimore,2629,767.52149106124,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
GPS,1580,627.0145569620253,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
SmartLINK,137,752.9635036496351,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
TR,912,1013.1304824561404,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
Boston,1598,505.7052565707134,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
GPS,723,363.881051175657,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
SmartLINK,732,570.879781420765,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
TR,143,889.1398601398602,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
Buffalo,418,1349.2727272727273,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
GPS,58,411.0344827586207,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
SmartLINK,11,710.6363636363636,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
TR,349,1525.32664756447,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
Chicago,6519,1048.764074244516,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
GPS,2109,639.0033191085822,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
SmartLINK,1957,1002.2018395503321,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
TR,2453,1438.2087240114147,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
Dallas,1036,711.8976833976834,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
GPS,658,542.7127659574468,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
SmartLINK,185,859.0108108108108,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
TR,193,1147.6891191709844,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
Denver,1413,1399.8365180467092,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
GPS,160,552.06875,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
SmartLINK,472,1050.7330508474577,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
TR,781,1784.4967989756722,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
Detroit,7801,987.4248173311114,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
GPS,446,670.9417040358744,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
SmartLINK,4735,769.8130939809926,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
TR,2620,1434.5786259541985,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
El Paso,1146,805.8254799301919,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
GPS,417,117.96163069544365,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
SmartLINK,113,886.6991150442478,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
TR,616,1256.637987012987,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
Houston,2750,661.4207272727273,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
GPS,2107,511.2990033222591,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
SmartLINK,594,1102.5151515151515,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
TR,49,1769.5102040816328,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
Los Angeles,10217,973.1176470588235,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
GPS,3574,647.8142137660884,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
SmartLINK,861,959.9407665505227,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
TR,5782,1176.158076790038,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
Miami,6190,440.946042003231,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
GPS,4489,386.98596569391844,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
SmartLINK,1600,574.65875,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
TR,101,721.009900990099,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
New Orleans,2884,724.9698335644938,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
GPS,1580,554.6481012658228,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
SmartLINK,982,863.7576374745418,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
TR,322,1137.4503105590063,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
New York,3678,743.3306144643828,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
GPS,1611,467.6784605834885,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
SmartLINK,462,669.1991341991342,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
TR,1605,1041.3520249221183,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
Newark,6958,1036.5572003449267,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
GPS,1094,499.2833638025594,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
SmartLINK,3753,917.4079403144151,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
TR,2111,1526.819990525817,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
Philadelphia,2112,689.8735795454545,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
GPS,390,444.0282051282051,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
SmartLINK,1327,711.1160512434062,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
TR,395,861.2430379746835,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
Phoenix,1336,257.02095808383234,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
GPS,1109,171.13796212804328,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
SmartLINK,204,664.4313725490196,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
TR,23,784.5217391304348,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
Salt Lake City,3018,984.870112657389,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
GPS,282,633.7340425531914,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
SmartLINK,2223,964.208277103014,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
TR,513,1267.4269005847952,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
San Antonio,2096,414.17986641221376,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
GPS,979,190.1859039836568,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
SmartLINK,340,788.7205882352941,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
TR,777,532.5148005148005,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
San Diego,2925,868.6536752136752,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
GPS,907,451.0606394707828,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
SmartLINK,1201,865.7210657785179,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
TR,817,1336.5593635250918,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
San Francisco,10550,1080.9509004739336,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
GPS,3767,678.062118396602,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
SmartLINK,1249,898.7814251401121,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
TR,5534,1396.3126129382001,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
Seattle,3873,970.8928479215078,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
GPS,831,595.5439229843562,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
SmartLINK,1465,816.2935153583618,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
TR,1577,1312.3024730500952,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
St Paul,2225,1187.6808988764044,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
GPS,332,595.4096385542168,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
SmartLINK,911,976.5642151481889,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
TR,982,1583.7718940936863,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
Washington DC,2905,623.6753872633391,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
GPS,1054,524.8472485768501,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
SmartLINK,1566,655.5676883780332,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
TR,285,813.9263157894737,20210310184436-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
Total,89115,882.6197048757224,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
Atlanta,2838,971.7329105003523,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
GPS,812,583.481527093596,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
SmartLINK,584,720.056506849315,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
TR,1442,1292.2871012482663,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
Baltimore,2629,767.52149106124,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
GPS,1580,627.0145569620253,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
SmartLINK,137,752.9635036496351,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
TR,912,1013.1304824561404,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
Boston,1598,505.7052565707134,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
GPS,723,363.881051175657,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
SmartLINK,732,570.879781420765,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
TR,143,889.1398601398602,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
Buffalo,418,1349.2727272727273,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
GPS,58,411.0344827586207,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
SmartLINK,11,710.6363636363636,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
TR,349,1525.32664756447,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
Chicago,6519,1048.764074244516,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
GPS,2109,639.0033191085822,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
SmartLINK,1957,1002.2018395503321,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
TR,2453,1438.2087240114147,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
Dallas,1036,711.8976833976834,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
GPS,658,542.7127659574468,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
SmartLINK,185,859.0108108108108,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
TR,193,1147.6891191709844,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
Denver,1413,1399.8365180467092,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
GPS,160,552.06875,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
SmartLINK,472,1050.7330508474577,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
TR,781,1784.4967989756722,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
Detroit,7801,987.4248173311114,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
GPS,446,670.9417040358744,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
SmartLINK,4735,769.8130939809926,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
TR,2620,1434.5786259541985,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
El Paso,1146,805.8254799301919,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
GPS,417,117.96163069544365,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
SmartLINK,113,886.6991150442478,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
TR,616,1256.637987012987,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
Houston,2750,661.4207272727273,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
GPS,2107,511.2990033222591,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
SmartLINK,594,1102.5151515151515,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
TR,49,1769.5102040816328,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
Los Angeles,10217,973.1176470588235,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
GPS,3574,647.8142137660884,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
SmartLINK,861,959.9407665505227,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
TR,5782,1176.158076790038,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
Miami,6190,440.946042003231,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
GPS,4489,386.98596569391844,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
SmartLINK,1600,574.65875,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
TR,101,721.009900990099,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
New Orleans,2884,724.9698335644938,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
GPS,1580,554.6481012658228,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
SmartLINK,982,863.7576374745418,20210312045723-FY21_detention-stats_0301.xlsx,ATD FY21 YTD
